gene,species,state
LDLR,Pithecia_albicans,monochromatic
LDLR,Eulemur_macaco,dichromatic
LDLR,Alouatta_belzebul,monochromatic
LDLR,Cercopithecus_lhoesti,monochromatic
LDLR,Presbytis_comata,monochromatic
LDLR,Colobus_polykomos,monochromatic
LDLR,Ateles_paniscus,monochromatic
LDLR,Hylobates_moloch,monochromatic
LDLR,Cercopithecus_petaurista,monochromatic
LDLR,Trachypithecus_obscurus,dichromatic
LDLR,Trachypithecus_geei,dichromatic
LDLR,Cercopithecus_preussi,monochromatic
LDLR,Pithecia_pithecia,dichromatic
LDLR,Cercopithecus_ascanius,monochromatic
LDLR,Cercocebus_atys,monochromatic
LDLR,Allenopithecus_nigroviridis,monochromatic
LDLR,Alouatta_palliata,monochromatic
LDLR,Trachypithecus_johnii,dichromatic
LDLR,Sapajus_apella,monochromatic
LDLR,Papio_anubis,monochromatic
LDLR,Hylobates_klossii,monochromatic
LDLR,Cercopithecus_nictitans,monochromatic
LDLR,Cercopithecus_solatus,monochromatic
LDLR,Simias_concolor,monochromatic
LDLR,Macaca_fuscata,monochromatic
LDLR,Symphalangus_syndactylus,monochromatic
LDLR,Colobus_angolensis,dichromatic
LDLR,Trachypithecus_cristatus,dichromatic
LDLR,Macaca_cyclopis,monochromatic
LDLR,Eulemur_fulvus,monochromatic
LDLR,Rhinopithecus_roxellana,monochromatic
LDLR,Eulemur_mongoz,dichromatic
LDLR,Eulemur_rubriventer,monochromatic
LDLR,Macaca_tonkeana,monochromatic
LDLR,Cercopithecus_pogonias,monochromatic
LDLR,Hapalemur_griseus,monochromatic
LDLR,Lemur_catta,monochromatic
LDLR,Mandrillus_sphinx,monochromatic
LDLR,Papio_cynocephalus,monochromatic
LDLR,Erythrocebus_patas,dichromatic
LDLR,Saimiri_boliviensis,monochromatic
LDLR,Cercopithecus_cephus,monochromatic
LDLR,Eulemur_flavifrons,dichromatic
LDLR,Macaca_arctoides,dichromatic
LDLR,Presbytis_potenziani,monochromatic
LDLR,Macaca_thibetana,monochromatic
LDLR,Trachypithecus_francoisi,dichromatic
LDLR,Saimiri_ustus,monochromatic
LDLR,Cercopithecus_diana,monochromatic
LDLR,Cercocebus_torquatus,monochromatic
LDLR,Nomascus_concolor,dichromatic
LDLR,Brachyteles_arachnoides,monochromatic
LDLR,Trachypithecus_auratus,dichromatic
LDLR,Ateles_marginatus,monochromatic
LEF1,Cercopithecus_hamlyni,dichromatic
LEF1,Cacajao_melanocephalus,monochromatic
LEF1,Cercopithecus_neglectus,monochromatic
LEF1,Colobus_guereza,dichromatic
LEF1,Nomascus_leucogenys,dichromatic
LEF1,Rhinopithecus_bieti,monochromatic
LEF1,Varecia_variegata,monochromatic
LEF1,Macaca_mulatta,monochromatic
LEF1,Hylobates_agilis,monochromatic
LEF1,Lagothrix_lagotricha,monochromatic
LEF1,Pygathrix_nemaeus,monochromatic
LEF1,Callicebus_moloch,monochromatic
LEF1,Ateles_geoffroyi,monochromatic
LEF1,Papio_papio,monochromatic
LEF1,Prolemur_simus,monochromatic
LEF1,Chiropotes_chiropotes,monochromatic
LEF1,Eulemur_coronatus,monochromatic
LEF1,Trachypithecus_pileatus,dichromatic
LEF1,Alouatta_seniculus,monochromatic
LEF1,Macaca_radiata,monochromatic
LEF1,Saimiri_sciureus,monochromatic
LEF1,Saimiri_oerstedii,monochromatic
LEF1,Theropithecus_gelada,monochromatic
LEF1,Cebus_albifrons,monochromatic
LEF1,Alouatta_caraya,dichromatic
LEF1,Mandrillus_leucophaeus,monochromatic
LEF1,Callicebus_brunneus,monochromatic
LEF1,Nomascus_gabriellae,dichromatic
LEF1,Cercopithecus_campbelli,monochromatic
LEF1,Callicebus_hoffmannsi,monochromatic
LEF1,Papio_ursinus,monochromatic
LEF1,Pithecia_albicans,monochromatic
LEF1,Presbytis_melalophos,monochromatic
LEF1,Eulemur_macaco,dichromatic
LEF1,Hylobates_pileatus,dichromatic
LEF1,Alouatta_belzebul,monochromatic
LEF1,Callicebus_donacophilus,monochromatic
LEF1,Ateles_belzebuth,monochromatic
LEF1,Cercopithecus_lhoesti,monochromatic
LEF1,Presbytis_comata,monochromatic
LEF1,Cercopithecus_mona,monochromatic
LEF1,Colobus_polykomos,monochromatic
LEF1,Ateles_paniscus,monochromatic
LEF1,Hylobates_moloch,monochromatic
LEF1,Cercopithecus_petaurista,monochromatic
LEF1,Pygathrix_cinerea,monochromatic
LEF1,Trachypithecus_obscurus,dichromatic
LEF1,Trachypithecus_geei,dichromatic
LEF1,Cercopithecus_preussi,monochromatic
LEF1,Pithecia_pithecia,dichromatic
LEF1,Cercopithecus_ascanius,monochromatic
LEF1,Callicebus_caligatus,monochromatic
LEF1,Cercocebus_atys,monochromatic
LEF1,Allenopithecus_nigroviridis,monochromatic
LEF1,Cercopithecus_mitis,monochromatic
LEF1,Alouatta_palliata,monochromatic
LEF1,Trachypithecus_johnii,dichromatic
LEF1,Ateles_chamek,monochromatic
LEF1,Sapajus_apella,monochromatic
LEF1,Papio_anubis,monochromatic
LEF1,Hylobates_klossii,monochromatic
LEF1,Cercopithecus_nictitans,monochromatic
LEF1,Cercopithecus_solatus,monochromatic
LEF1,Simias_concolor,monochromatic
LEF1,Macaca_fuscata,monochromatic
LEF1,Trachypithecus_vetulus,monochromatic
LEF1,Symphalangus_syndactylus,monochromatic
LEF1,Colobus_angolensis,dichromatic
LEF1,Trachypithecus_cristatus,dichromatic
LEF1,Macaca_cyclopis,monochromatic
LEF1,Lophocebus_aterrimus,monochromatic
LEF1,Eulemur_fulvus,monochromatic
LEF1,Rhinopithecus_roxellana,monochromatic
LEF1,Eulemur_mongoz,dichromatic
LEF1,Eulemur_rubriventer,monochromatic
LEF1,Macaca_tonkeana,monochromatic
LEF1,Cercopithecus_pogonias,monochromatic
LEF1,Hapalemur_griseus,monochromatic
LEF1,Lemur_catta,monochromatic
LEF1,Mandrillus_sphinx,monochromatic
LEF1,Papio_cynocephalus,monochromatic
LEF1,Erythrocebus_patas,dichromatic
LEF1,Saimiri_boliviensis,monochromatic
LEF1,Cercopithecus_cephus,monochromatic
LEF1,Eulemur_flavifrons,dichromatic
LEF1,Macaca_arctoides,dichromatic
LEF1,Presbytis_potenziani,monochromatic
LEF1,Macaca_thibetana,monochromatic
LEF1,Trachypithecus_francoisi,dichromatic
LEF1,Saimiri_ustus,monochromatic
LEF1,Callicebus_cinerascens,monochromatic
LEF1,Cacajao_calvus,monochromatic
LEF1,Cercopithecus_diana,monochromatic
LEF1,Cercocebus_torquatus,monochromatic
LEF1,Nomascus_concolor,dichromatic
LEF1,Brachyteles_arachnoides,monochromatic
LEF1,Trachypithecus_auratus,dichromatic
LEF1,Cebus_olivaceus,monochromatic
LEF1,Ateles_marginatus,monochromatic
LHB,Cacajao_melanocephalus,monochromatic
LHB,Colobus_guereza,dichromatic
LHB,Nomascus_leucogenys,dichromatic
LHB,Macaca_nigra,monochromatic
LHB,Rhinopithecus_bieti,monochromatic
LHB,Macaca_mulatta,monochromatic
LHB,Lagothrix_lagotricha,monochromatic
LHB,Pygathrix_nemaeus,monochromatic
LHB,Callicebus_moloch,monochromatic
LHB,Ateles_geoffroyi,monochromatic
LHB,Chiropotes_chiropotes,monochromatic
LHB,Trachypithecus_pileatus,dichromatic
LHB,Alouatta_seniculus,monochromatic
LHB,Saimiri_sciureus,monochromatic
LHB,Saimiri_oerstedii,monochromatic
LHB,Cebus_albifrons,monochromatic
LHB,Alouatta_caraya,dichromatic
LHB,Mandrillus_leucophaeus,monochromatic
LHB,Callicebus_brunneus,monochromatic
LHB,Cercopithecus_campbelli,monochromatic
LHB,Callicebus_hoffmannsi,monochromatic
LHB,Pithecia_albicans,monochromatic
LHB,Presbytis_melalophos,monochromatic
LHB,Alouatta_belzebul,monochromatic
LHB,Callicebus_donacophilus,monochromatic
LHB,Ateles_fusciceps,monochromatic
LHB,Ateles_belzebuth,monochromatic
LHB,Cercopithecus_lhoesti,monochromatic
LHB,Presbytis_comata,monochromatic
LHB,Cercopithecus_mona,monochromatic
LHB,Ateles_paniscus,monochromatic
LHB,Hylobates_moloch,monochromatic
LHB,Cercopithecus_petaurista,monochromatic
LHB,Pygathrix_cinerea,monochromatic
LHB,Trachypithecus_geei,dichromatic
LHB,Cercopithecus_preussi,monochromatic
LHB,Pithecia_pithecia,dichromatic
LHB,Cercopithecus_ascanius,monochromatic
LHB,Callicebus_caligatus,monochromatic
LHB,Cercocebus_atys,monochromatic
LHB,Alouatta_palliata,monochromatic
LHB,Trachypithecus_johnii,dichromatic
LHB,Ateles_chamek,monochromatic
LHB,Papio_anubis,monochromatic
LHB,Macaca_fuscata,monochromatic
LHB,Trachypithecus_vetulus,monochromatic
LHB,Symphalangus_syndactylus,monochromatic
LHB,Colobus_angolensis,dichromatic
LHB,Trachypithecus_cristatus,dichromatic
LHB,Macaca_cyclopis,monochromatic
LHB,Lophocebus_aterrimus,monochromatic
LHB,Rhinopithecus_roxellana,monochromatic
LHB,Macaca_nemestrina,monochromatic
LHB,Cercopithecus_pogonias,monochromatic
LHB,Lemur_catta,monochromatic
LHB,Mandrillus_sphinx,monochromatic
LHB,Erythrocebus_patas,dichromatic
LHB,Cercopithecus_cephus,monochromatic
LHB,Macaca_thibetana,monochromatic
LHB,Saimiri_ustus,monochromatic
LHB,Callicebus_cinerascens,monochromatic
LHB,Cacajao_calvus,monochromatic
LHB,Brachyteles_arachnoides,monochromatic
LHB,Trachypithecus_auratus,dichromatic
LHB,Cebus_olivaceus,monochromatic
LHB,Ateles_marginatus,monochromatic
LHCGR,Cercopithecus_hamlyni,dichromatic
LHCGR,Cacajao_melanocephalus,monochromatic
LHCGR,Cercopithecus_neglectus,monochromatic
LHCGR,Colobus_guereza,dichromatic
LHCGR,Nomascus_leucogenys,dichromatic
LHCGR,Macaca_nigra,monochromatic
LHCGR,Rhinopithecus_bieti,monochromatic
LHCGR,Varecia_variegata,monochromatic
LHCGR,Macaca_mulatta,monochromatic
LHCGR,Hylobates_agilis,monochromatic
LHCGR,Lagothrix_lagotricha,monochromatic
LHCGR,Pygathrix_nemaeus,monochromatic
LHCGR,Callicebus_moloch,monochromatic
LHCGR,Ateles_geoffroyi,monochromatic
LHCGR,Papio_papio,monochromatic
LHCGR,Prolemur_simus,monochromatic
LHCGR,Chiropotes_chiropotes,monochromatic
LHCGR,Eulemur_coronatus,monochromatic
LHCGR,Trachypithecus_pileatus,dichromatic
LHCGR,Alouatta_seniculus,monochromatic
LHCGR,Macaca_radiata,monochromatic
LHCGR,Saimiri_sciureus,monochromatic
LHCGR,Saimiri_oerstedii,monochromatic
LHCGR,Theropithecus_gelada,monochromatic
LHCGR,Cebus_albifrons,monochromatic
LHCGR,Alouatta_caraya,dichromatic
LHCGR,Mandrillus_leucophaeus,monochromatic
LHCGR,Callicebus_brunneus,monochromatic
LHCGR,Nomascus_gabriellae,dichromatic
LHCGR,Cercopithecus_campbelli,monochromatic
LHCGR,Callicebus_hoffmannsi,monochromatic
LHCGR,Papio_ursinus,monochromatic
LHCGR,Pithecia_albicans,monochromatic
LHCGR,Presbytis_melalophos,monochromatic
LHCGR,Eulemur_macaco,dichromatic
LHCGR,Hylobates_pileatus,dichromatic
LHCGR,Alouatta_belzebul,monochromatic
LHCGR,Callicebus_donacophilus,monochromatic
LHCGR,Ateles_fusciceps,monochromatic
LHCGR,Ateles_belzebuth,monochromatic
LHCGR,Cercopithecus_lhoesti,monochromatic
LHCGR,Presbytis_comata,monochromatic
LHCGR,Cercopithecus_mona,monochromatic
LHCGR,Colobus_polykomos,monochromatic
LHCGR,Ateles_paniscus,monochromatic
LHCGR,Hylobates_moloch,monochromatic
LHCGR,Cercopithecus_petaurista,monochromatic
LHCGR,Pygathrix_cinerea,monochromatic
LHCGR,Trachypithecus_obscurus,dichromatic
LHCGR,Trachypithecus_geei,dichromatic
LHCGR,Cercopithecus_preussi,monochromatic
LHCGR,Pithecia_pithecia,dichromatic
LHCGR,Cercopithecus_ascanius,monochromatic
LHCGR,Callicebus_caligatus,monochromatic
LHCGR,Cercocebus_atys,monochromatic
LHCGR,Allenopithecus_nigroviridis,monochromatic
LHCGR,Cercopithecus_mitis,monochromatic
LHCGR,Alouatta_palliata,monochromatic
LHCGR,Trachypithecus_johnii,dichromatic
LHCGR,Ateles_chamek,monochromatic
LHCGR,Sapajus_apella,monochromatic
LHCGR,Papio_anubis,monochromatic
LHCGR,Hylobates_klossii,monochromatic
LHCGR,Cercopithecus_nictitans,monochromatic
LHCGR,Cercopithecus_solatus,monochromatic
LHCGR,Simias_concolor,monochromatic
LHCGR,Macaca_fuscata,monochromatic
LHCGR,Trachypithecus_vetulus,monochromatic
LHCGR,Symphalangus_syndactylus,monochromatic
LHCGR,Colobus_angolensis,dichromatic
LHCGR,Trachypithecus_cristatus,dichromatic
LHCGR,Macaca_cyclopis,monochromatic
LHCGR,Lophocebus_aterrimus,monochromatic
LHCGR,Rhinopithecus_roxellana,monochromatic
LHCGR,Eulemur_mongoz,dichromatic
LHCGR,Eulemur_rubriventer,monochromatic
LHCGR,Macaca_tonkeana,monochromatic
LHCGR,Cercopithecus_pogonias,monochromatic
LHCGR,Hapalemur_griseus,monochromatic
LHCGR,Lemur_catta,monochromatic
LHCGR,Mandrillus_sphinx,monochromatic
LHCGR,Papio_cynocephalus,monochromatic
LHCGR,Erythrocebus_patas,dichromatic
LHCGR,Cercopithecus_cephus,monochromatic
LHCGR,Eulemur_flavifrons,dichromatic
LHCGR,Macaca_arctoides,dichromatic
LHCGR,Presbytis_potenziani,monochromatic
LHCGR,Macaca_thibetana,monochromatic
LHCGR,Trachypithecus_francoisi,dichromatic
LHCGR,Saimiri_ustus,monochromatic
LHCGR,Callicebus_cinerascens,monochromatic
LHCGR,Cacajao_calvus,monochromatic
LHCGR,Cercopithecus_diana,monochromatic
LHCGR,Cercocebus_torquatus,monochromatic
LHCGR,Nomascus_concolor,dichromatic
LHCGR,Brachyteles_arachnoides,monochromatic
LHCGR,Trachypithecus_auratus,dichromatic
LHCGR,Cebus_olivaceus,monochromatic
LHCGR,Ateles_marginatus,monochromatic
MC1R,Cercopithecus_hamlyni,dichromatic
MC1R,Cacajao_melanocephalus,monochromatic
MC1R,Cercopithecus_neglectus,monochromatic
MC1R,Colobus_guereza,dichromatic
MC1R,Macaca_nigra,monochromatic
MC1R,Rhinopithecus_bieti,monochromatic
MC1R,Varecia_variegata,monochromatic
MC1R,Macaca_mulatta,monochromatic
MC1R,Hylobates_agilis,monochromatic
MC1R,Lagothrix_lagotricha,monochromatic
MC1R,Pygathrix_nemaeus,monochromatic
MC1R,Callicebus_moloch,monochromatic
MC1R,Ateles_geoffroyi,monochromatic
MC1R,Papio_papio,monochromatic
MC1R,Prolemur_simus,monochromatic
MC1R,Chiropotes_chiropotes,monochromatic
MC1R,Eulemur_coronatus,monochromatic
MC1R,Trachypithecus_pileatus,dichromatic
MC1R,Alouatta_seniculus,monochromatic
MC1R,Macaca_radiata,monochromatic
MC1R,Saimiri_sciureus,monochromatic
MC1R,Saimiri_oerstedii,monochromatic
MC1R,Theropithecus_gelada,monochromatic
MC1R,Cebus_albifrons,monochromatic
MC1R,Alouatta_caraya,dichromatic
MC1R,Callicebus_brunneus,monochromatic
MC1R,Nomascus_gabriellae,dichromatic
MC1R,Cercopithecus_campbelli,monochromatic
MC1R,Callicebus_hoffmannsi,monochromatic
MC1R,Papio_ursinus,monochromatic
MC1R,Pithecia_albicans,monochromatic
MC1R,Presbytis_melalophos,monochromatic
MC1R,Eulemur_macaco,dichromatic
MC1R,Hylobates_pileatus,dichromatic
MC1R,Alouatta_belzebul,monochromatic
MC1R,Callicebus_donacophilus,monochromatic
MC1R,Ateles_fusciceps,monochromatic
MC1R,Ateles_belzebuth,monochromatic
MC1R,Cercopithecus_lhoesti,monochromatic
MC1R,Presbytis_comata,monochromatic
MC1R,Cercopithecus_mona,monochromatic
MC1R,Colobus_polykomos,monochromatic
MC1R,Ateles_paniscus,monochromatic
MC1R,Cercopithecus_petaurista,monochromatic
MC1R,Pygathrix_cinerea,monochromatic
MC1R,Trachypithecus_obscurus,dichromatic
MC1R,Trachypithecus_geei,dichromatic
MC1R,Cercopithecus_preussi,monochromatic
MC1R,Pithecia_pithecia,dichromatic
MC1R,Cercopithecus_ascanius,monochromatic
MC1R,Callicebus_caligatus,monochromatic
MC1R,Cercocebus_atys,monochromatic
MC1R,Allenopithecus_nigroviridis,monochromatic
MC1R,Cercopithecus_mitis,monochromatic
MC1R,Alouatta_palliata,monochromatic
MC1R,Trachypithecus_johnii,dichromatic
MC1R,Ateles_chamek,monochromatic
MC1R,Papio_anubis,monochromatic
MC1R,Hylobates_klossii,monochromatic
MC1R,Cercopithecus_nictitans,monochromatic
MC1R,Cercopithecus_solatus,monochromatic
MC1R,Simias_concolor,monochromatic
MC1R,Macaca_fuscata,monochromatic
MC1R,Trachypithecus_vetulus,monochromatic
MC1R,Trachypithecus_cristatus,dichromatic
MC1R,Macaca_cyclopis,monochromatic
MC1R,Lophocebus_aterrimus,monochromatic
MC1R,Eulemur_fulvus,monochromatic
MC1R,Eulemur_mongoz,dichromatic
MC1R,Eulemur_rubriventer,monochromatic
MC1R,Macaca_tonkeana,monochromatic
MC1R,Cercopithecus_pogonias,monochromatic
MC1R,Hapalemur_griseus,monochromatic
MC1R,Mandrillus_sphinx,monochromatic
MC1R,Papio_cynocephalus,monochromatic
MC1R,Erythrocebus_patas,dichromatic
MC1R,Saimiri_boliviensis,monochromatic
MC1R,Cercopithecus_cephus,monochromatic
MC1R,Eulemur_flavifrons,dichromatic
MC1R,Macaca_arctoides,dichromatic
MC1R,Presbytis_potenziani,monochromatic
MC1R,Saimiri_ustus,monochromatic
MC1R,Callicebus_cinerascens,monochromatic
MC1R,Cacajao_calvus,monochromatic
MC1R,Cercopithecus_diana,monochromatic
MC1R,Cercocebus_torquatus,monochromatic
MC1R,Nomascus_concolor,dichromatic
MC1R,Brachyteles_arachnoides,monochromatic
MC1R,Trachypithecus_auratus,dichromatic
MC1R,Cebus_olivaceus,monochromatic
MC1R,Ateles_marginatus,monochromatic
MFSD12,Cercopithecus_hamlyni,dichromatic
MFSD12,Cacajao_melanocephalus,monochromatic
MFSD12,Cercopithecus_neglectus,monochromatic
MFSD12,Rhinopithecus_bieti,monochromatic
MFSD12,Macaca_mulatta,monochromatic
MFSD12,Lagothrix_lagotricha,monochromatic
MFSD12,Callicebus_moloch,monochromatic
MFSD12,Ateles_geoffroyi,monochromatic
MFSD12,Chiropotes_chiropotes,monochromatic
MFSD12,Alouatta_seniculus,monochromatic
MFSD12,Macaca_radiata,monochromatic
MFSD12,Saimiri_sciureus,monochromatic
MFSD12,Saimiri_oerstedii,monochromatic
MFSD12,Theropithecus_gelada,monochromatic
MFSD12,Cebus_albifrons,monochromatic
MFSD12,Mandrillus_leucophaeus,monochromatic
MFSD12,Callicebus_brunneus,monochromatic
MFSD12,Cercopithecus_campbelli,monochromatic
MFSD12,Callicebus_hoffmannsi,monochromatic
MFSD12,Pithecia_albicans,monochromatic
MFSD12,Presbytis_melalophos,monochromatic
MFSD12,Callicebus_donacophilus,monochromatic
MFSD12,Ateles_belzebuth,monochromatic
MFSD12,Cercopithecus_lhoesti,monochromatic
MFSD12,Presbytis_comata,monochromatic
MFSD12,Cercopithecus_mona,monochromatic
MFSD12,Ateles_paniscus,monochromatic
MFSD12,Hylobates_moloch,monochromatic
MFSD12,Cercopithecus_preussi,monochromatic
MFSD12,Pithecia_pithecia,dichromatic
MFSD12,Cercopithecus_ascanius,monochromatic
MFSD12,Callicebus_caligatus,monochromatic
MFSD12,Cercocebus_atys,monochromatic
MFSD12,Allenopithecus_nigroviridis,monochromatic
MFSD12,Cercopithecus_mitis,monochromatic
MFSD12,Ateles_chamek,monochromatic
MFSD12,Sapajus_apella,monochromatic
MFSD12,Papio_anubis,monochromatic
MFSD12,Cercopithecus_solatus,monochromatic
MFSD12,Macaca_fuscata,monochromatic
MFSD12,Trachypithecus_vetulus,monochromatic
MFSD12,Symphalangus_syndactylus,monochromatic
MFSD12,Colobus_angolensis,dichromatic
MFSD12,Macaca_cyclopis,monochromatic
MFSD12,Rhinopithecus_roxellana,monochromatic
MFSD12,Eulemur_mongoz,dichromatic
MFSD12,Cercopithecus_pogonias,monochromatic
MFSD12,Lemur_catta,monochromatic
MFSD12,Erythrocebus_patas,dichromatic
MFSD12,Saimiri_boliviensis,monochromatic
MFSD12,Cercopithecus_cephus,monochromatic
MFSD12,Macaca_thibetana,monochromatic
MFSD12,Trachypithecus_francoisi,dichromatic
MFSD12,Saimiri_ustus,monochromatic
MFSD12,Callicebus_cinerascens,monochromatic
MFSD12,Cacajao_calvus,monochromatic
MFSD12,Cercopithecus_diana,monochromatic
MFSD12,Brachyteles_arachnoides,monochromatic
MFSD12,Cebus_olivaceus,monochromatic
MFSD12,Ateles_marginatus,monochromatic
MITF,Cercopithecus_hamlyni,dichromatic
MITF,Cacajao_melanocephalus,monochromatic
MITF,Cercopithecus_neglectus,monochromatic
MITF,Colobus_guereza,dichromatic
MITF,Nomascus_leucogenys,dichromatic
MITF,Rhinopithecus_bieti,monochromatic
MITF,Varecia_variegata,monochromatic
MITF,Macaca_mulatta,monochromatic
MITF,Hylobates_agilis,monochromatic
MITF,Lagothrix_lagotricha,monochromatic
MITF,Pygathrix_nemaeus,monochromatic
MITF,Callicebus_moloch,monochromatic
MITF,Ateles_geoffroyi,monochromatic
MITF,Papio_papio,monochromatic
MITF,Prolemur_simus,monochromatic
MITF,Chiropotes_chiropotes,monochromatic
MITF,Eulemur_coronatus,monochromatic
MITF,Alouatta_seniculus,monochromatic
MITF,Macaca_radiata,monochromatic
MITF,Saimiri_sciureus,monochromatic
MITF,Saimiri_oerstedii,monochromatic
MITF,Theropithecus_gelada,monochromatic
MITF,Cebus_albifrons,monochromatic
MITF,Alouatta_caraya,dichromatic
MITF,Mandrillus_leucophaeus,monochromatic
MITF,Callicebus_brunneus,monochromatic
MITF,Nomascus_gabriellae,dichromatic
MITF,Cercopithecus_campbelli,monochromatic
MITF,Callicebus_hoffmannsi,monochromatic
MITF,Papio_ursinus,monochromatic
MITF,Pithecia_albicans,monochromatic
MITF,Presbytis_melalophos,monochromatic
MITF,Eulemur_macaco,dichromatic
MITF,Hylobates_pileatus,dichromatic
MITF,Alouatta_belzebul,monochromatic
MITF,Callicebus_donacophilus,monochromatic
MITF,Ateles_belzebuth,monochromatic
MITF,Cercopithecus_lhoesti,monochromatic
MITF,Presbytis_comata,monochromatic
MITF,Cercopithecus_mona,monochromatic
MITF,Colobus_polykomos,monochromatic
MITF,Ateles_paniscus,monochromatic
MITF,Hylobates_moloch,monochromatic
MITF,Cercopithecus_petaurista,monochromatic
MITF,Pygathrix_cinerea,monochromatic
MITF,Cercopithecus_preussi,monochromatic
MITF,Pithecia_pithecia,dichromatic
MITF,Callicebus_caligatus,monochromatic
MITF,Cercocebus_atys,monochromatic
MITF,Allenopithecus_nigroviridis,monochromatic
MITF,Cercopithecus_mitis,monochromatic
MITF,Alouatta_palliata,monochromatic
MITF,Trachypithecus_johnii,dichromatic
MITF,Ateles_chamek,monochromatic
MITF,Sapajus_apella,monochromatic
MITF,Papio_anubis,monochromatic
MITF,Hylobates_klossii,monochromatic
MITF,Cercopithecus_nictitans,monochromatic
MITF,Cercopithecus_solatus,monochromatic
MITF,Simias_concolor,monochromatic
MITF,Macaca_fuscata,monochromatic
MITF,Trachypithecus_vetulus,monochromatic
MITF,Symphalangus_syndactylus,monochromatic
MITF,Colobus_angolensis,dichromatic
MITF,Trachypithecus_cristatus,dichromatic
MITF,Macaca_cyclopis,monochromatic
MITF,Lophocebus_aterrimus,monochromatic
MITF,Eulemur_fulvus,monochromatic
MITF,Rhinopithecus_roxellana,monochromatic
MITF,Eulemur_mongoz,dichromatic
MITF,Eulemur_rubriventer,monochromatic
MITF,Macaca_tonkeana,monochromatic
MITF,Cercopithecus_pogonias,monochromatic
MITF,Hapalemur_griseus,monochromatic
MITF,Lemur_catta,monochromatic
MITF,Mandrillus_sphinx,monochromatic
MITF,Papio_cynocephalus,monochromatic
MITF,Erythrocebus_patas,dichromatic
MITF,Saimiri_boliviensis,monochromatic
MITF,Cercopithecus_cephus,monochromatic
MITF,Eulemur_flavifrons,dichromatic
MITF,Macaca_arctoides,dichromatic
MITF,Presbytis_potenziani,monochromatic
MITF,Macaca_thibetana,monochromatic
MITF,Trachypithecus_francoisi,dichromatic
MITF,Saimiri_ustus,monochromatic
MITF,Cacajao_calvus,monochromatic
MITF,Cercopithecus_diana,monochromatic
MITF,Cercocebus_torquatus,monochromatic
MITF,Nomascus_concolor,dichromatic
MITF,Brachyteles_arachnoides,monochromatic
MITF,Cebus_olivaceus,monochromatic
